ProjectKey,Name,CustomerKey,Description,Status,StartDate,EndDate
4157,Project name 4157,4934,Dishware,Active,2020-03-01T05:00:00.000Z,2020-04-26T05:00:00.000Z
4158,Project name 4158,2282,Sauces,Presales,2020-09-08T05:00:00.000Z,2021-02-05T05:00:00.000Z
4159,Project name 4159,2905,Flour,Presales,2020-08-29T05:00:00.000Z,2020-12-17T05:00:00.000Z
4160,Project name 4160,2612,House-cleaning products,Closed,2020-02-26T05:00:00.000Z,2020-08-01T05:00:00.000Z
4161,Project name 4161,592,Alcoholic beverages,Active,2020-10-28T05:00:00.000Z,2021-02-13T05:00:00.000Z
4162,Project name 4162,290,Mustard,Active,2019-11-03T05:00:00.000Z,2020-04-16T05:00:00.000Z
4163,Project name 4163,1870,Detergents,Presales,2020-11-07T05:00:00.000Z,2021-05-29T05:00:00.000Z
4164,Project name 4164,664,White rice,Cancelled,2019-06-05T05:00:00.000Z,2019-07-15T05:00:00.000Z
4165,Project name 4165,3308,Sweets,Cancelled,2019-04-07T05:00:00.000Z,2019-11-10T05:00:00.000Z
4166,Project name 4166,2713,Cosmetics,Active,2019-12-08T05:00:00.000Z,2019-12-23T05:00:00.000Z
4167,Project name 4167,4209,Dry Goods,Presales,2020-12-28T05:00:00.000Z,2021-03-26T05:00:00.000Z
4168,Project name 4168,756,Tomato sauce,Closed,2019-09-06T05:00:00.000Z,2019-09-24T05:00:00.000Z
4169,Project name 4169,1092,Paper Goods,Cancelled,2019-08-15T05:00:00.000Z,2019-09-29T05:00:00.000Z
4170,Project name 4170,1331,Mustard,Closed,2019-03-06T05:00:00.000Z,2019-10-07T05:00:00.000Z
4171,Project name 4171,1796,Grooming products,Active,2020-09-10T05:00:00.000Z,2021-03-25T05:00:00.000Z
4172,Project name 4172,3299,Salmon,Cancelled,2018-11-17T05:00:00.000Z,2019-06-09T05:00:00.000Z
4173,Project name 4173,1176,Coffee,Cancelled,2020-03-30T05:00:00.000Z,2020-05-15T05:00:00.000Z
4174,Project name 4174,3659,Cosmetics,Cancelled,2019-07-31T05:00:00.000Z,2019-09-04T05:00:00.000Z
4175,Project name 4175,3889,Bottled waters,Cancelled,2019-09-10T05:00:00.000Z,2020-01-17T05:00:00.000Z
4176,Project name 4176,2666,Medicines,Active,2019-11-02T05:00:00.000Z,2020-01-01T05:00:00.000Z
4177,Project name 4177,1642,Mustard,Presales,2020-07-26T05:00:00.000Z,2020-09-03T05:00:00.000Z
4178,Project name 4178,1544,Tea,Active,2019-11-14T05:00:00.000Z,2019-12-26T05:00:00.000Z
4179,Project name 4179,4644,Dishware,Presales,2020-06-28T05:00:00.000Z,2020-08-23T05:00:00.000Z
4180,Project name 4180,2908,Dairy,Cancelled,2018-09-14T05:00:00.000Z,2019-03-24T05:00:00.000Z
4181,Project name 4181,920,Grooming products,Active,2020-12-03T05:00:00.000Z,2021-03-04T05:00:00.000Z
4182,Project name 4182,3041,Dry Goods,Closed,2019-11-02T05:00:00.000Z,2020-05-14T05:00:00.000Z
4183,Project name 4183,661,Dry Goods,Cancelled,2019-02-10T05:00:00.000Z,2019-03-14T05:00:00.000Z
4184,Project name 4184,403,White rice,Closed,2019-04-30T05:00:00.000Z,2019-06-28T05:00:00.000Z
4185,Project name 4185,2043,Personal hygiene,Cancelled,2018-03-19T05:00:00.000Z,2018-06-18T05:00:00.000Z
4186,Project name 4186,261,Bottled waters,Active,2020-10-25T05:00:00.000Z,2021-02-26T05:00:00.000Z
4187,Project name 4187,3299,Cereals,Closed,2020-01-31T05:00:00.000Z,2020-06-12T05:00:00.000Z
4188,Project name 4188,3845,Pasta,Cancelled,2019-06-06T05:00:00.000Z,2019-11-25T05:00:00.000Z
4189,Project name 4189,4235,Tea,Closed,2018-04-03T05:00:00.000Z,2018-06-12T05:00:00.000Z
4190,Project name 4190,193,Sweets,Cancelled,2018-08-05T05:00:00.000Z,2018-09-29T05:00:00.000Z
4191,Project name 4191,846,Sauces,Active,2020-03-31T05:00:00.000Z,2020-07-19T05:00:00.000Z
4192,Project name 4192,592,Flour,Closed,2019-04-10T05:00:00.000Z,2019-04-12T05:00:00.000Z
4193,Project name 4193,4852,Detergents,Closed,2019-09-29T05:00:00.000Z,2020-03-13T05:00:00.000Z
4194,Project name 4194,3015,Medicines,Cancelled,2018-10-08T05:00:00.000Z,2018-11-18T05:00:00.000Z
4195,Project name 4195,64,Ground turkey,Active,2020-02-26T05:00:00.000Z,2020-06-22T05:00:00.000Z
4196,Project name 4196,4282,Bakery products,Presales,2020-11-30T05:00:00.000Z,2020-12-17T05:00:00.000Z
4197,Project name 4197,1709,Dishware,Presales,2020-09-23T05:00:00.000Z,2020-12-05T05:00:00.000Z
4198,Project name 4198,1072,Decorations,Closed,2019-07-05T05:00:00.000Z,2019-08-28T05:00:00.000Z
4199,Project name 4199,1475,Salmon,Closed,2020-05-24T05:00:00.000Z,2020-10-03T05:00:00.000Z
4200,Project name 4200,518,Baby food,Active,2020-01-13T05:00:00.000Z,2020-04-30T05:00:00.000Z
4201,Project name 4201,3611,Fruits,Active,2020-12-05T05:00:00.000Z,2021-02-14T05:00:00.000Z
4202,Project name 4202,1470,Detergents,Active,2019-11-24T05:00:00.000Z,2020-05-16T05:00:00.000Z
4203,Project name 4203,250,Personal hygiene,Presales,2020-08-12T05:00:00.000Z,2021-01-18T05:00:00.000Z
4204,Project name 4204,2039,Housewares,Presales,2020-11-07T05:00:00.000Z,2020-11-14T05:00:00.000Z
4205,Project name 4205,2035,Decorations,Presales,2020-07-31T05:00:00.000Z,2020-12-28T05:00:00.000Z
4206,Project name 4206,1704,Bread,Cancelled,2020-08-31T05:00:00.000Z,2020-12-07T05:00:00.000Z
4207,Project name 4207,4683,Condiments,Cancelled,2019-09-20T05:00:00.000Z,2020-04-24T05:00:00.000Z
4208,Project name 4208,1596,Brown rice,Active,2020-07-26T05:00:00.000Z,2020-08-02T05:00:00.000Z
4209,Project name 4209,3198,Housewares,Presales,2020-06-24T05:00:00.000Z,2020-07-17T05:00:00.000Z
4210,Project name 4210,1162,Flour,Active,2020-07-27T05:00:00.000Z,2021-01-05T05:00:00.000Z
4211,Project name 4211,1386,Mustard,Presales,2020-07-23T05:00:00.000Z,2021-01-04T05:00:00.000Z
4212,Project name 4212,600,Fruits,Cancelled,2019-09-07T05:00:00.000Z,2019-11-07T05:00:00.000Z
4213,Project name 4213,1938,Grooming products,Active,2020-08-04T05:00:00.000Z,2020-10-31T05:00:00.000Z
4214,Project name 4214,2022,Medicines,Cancelled,2019-12-15T05:00:00.000Z,2020-02-20T05:00:00.000Z
4215,Project name 4215,429,Cheese,Cancelled,2020-07-30T05:00:00.000Z,2020-10-23T05:00:00.000Z
4216,Project name 4216,3252,Dry Goods,Closed,2018-09-29T05:00:00.000Z,2018-10-23T05:00:00.000Z
4217,Project name 4217,1074,Chicken,Cancelled,2019-11-04T05:00:00.000Z,2020-02-11T05:00:00.000Z
4218,Project name 4218,455,White rice,Cancelled,2019-06-17T05:00:00.000Z,2019-10-20T05:00:00.000Z
4219,Project name 4219,2138,Bottled waters,Closed,2019-12-26T05:00:00.000Z,2020-05-09T05:00:00.000Z
4220,Project name 4220,765,Cereals,Closed,2020-01-25T05:00:00.000Z,2020-02-28T05:00:00.000Z
4221,Project name 4221,2753,Sauces,Closed,2020-04-03T05:00:00.000Z,2020-09-25T05:00:00.000Z
4222,Project name 4222,2898,Coffee,Cancelled,2019-08-29T05:00:00.000Z,2020-02-19T05:00:00.000Z
4223,Project name 4223,1143,Fish,Cancelled,2019-11-21T05:00:00.000Z,2020-04-15T05:00:00.000Z
4224,Project name 4224,188,Sweets,Presales,2020-08-24T05:00:00.000Z,2021-03-24T05:00:00.000Z
4225,Project name 4225,919,Paper Goods,Active,2020-06-28T05:00:00.000Z,2021-01-24T05:00:00.000Z
4226,Project name 4226,4146,Salmon,Closed,2019-08-17T05:00:00.000Z,2020-02-06T05:00:00.000Z
4227,Project name 4227,2966,Personal hygiene,Presales,2020-08-26T05:00:00.000Z,2021-01-17T05:00:00.000Z
4228,Project name 4228,1108,Sweets,Presales,2020-08-17T05:00:00.000Z,2020-11-25T05:00:00.000Z
4229,Project name 4229,2996,Seafood,Closed,2018-10-11T05:00:00.000Z,2019-03-14T05:00:00.000Z
4230,Project name 4230,3985,Baby food,Cancelled,2018-01-09T05:00:00.000Z,2018-08-08T05:00:00.000Z
4231,Project name 4231,2430,Paper Goods,Cancelled,2018-12-01T05:00:00.000Z,2019-05-10T05:00:00.000Z
4232,Project name 4232,4475,Sauces,Closed,2020-04-30T05:00:00.000Z,2020-09-11T05:00:00.000Z
4233,Project name 4233,2692,Paper Goods,Closed,2018-10-01T05:00:00.000Z,2018-10-14T05:00:00.000Z
4234,Project name 4234,2904,Meat,Active,2020-06-27T05:00:00.000Z,2020-09-10T05:00:00.000Z
4235,Project name 4235,2926,Toys,Active,2020-11-19T05:00:00.000Z,2021-01-13T05:00:00.000Z
4236,Project name 4236,1731,Personal Care,Cancelled,2019-08-29T05:00:00.000Z,2019-11-06T05:00:00.000Z
4237,Project name 4237,151,Ground turkey,Active,2020-08-28T05:00:00.000Z,2021-01-25T05:00:00.000Z
4238,Project name 4238,3903,Hygiene products,Presales,2020-06-12T05:00:00.000Z,2020-08-08T05:00:00.000Z
4239,Project name 4239,4039,Dishware,Closed,2018-01-24T05:00:00.000Z,2018-02-07T05:00:00.000Z
4240,Project name 4240,4816,Hygiene products,Cancelled,2019-01-11T05:00:00.000Z,2019-06-12T05:00:00.000Z
4241,Project name 4241,561,Grooming products,Presales,2020-12-04T05:00:00.000Z,2021-03-20T05:00:00.000Z
4242,Project name 4242,1764,Decorations,Closed,2019-08-09T05:00:00.000Z,2020-02-02T05:00:00.000Z
4243,Project name 4243,2345,Decorations,Cancelled,2018-04-29T05:00:00.000Z,2018-10-28T05:00:00.000Z
4244,Project name 4244,288,Pet foods,Closed,2019-03-09T05:00:00.000Z,2019-05-10T05:00:00.000Z
4245,Project name 4245,991,Housewares,Presales,2020-07-01T05:00:00.000Z,2021-01-08T05:00:00.000Z
4246,Project name 4246,3843,Poultry,Cancelled,2020-08-15T05:00:00.000Z,2020-10-17T05:00:00.000Z
4247,Project name 4247,663,Hygiene products,Active,2019-10-21T05:00:00.000Z,2020-03-24T05:00:00.000Z
4248,Project name 4248,1163,Tea,Closed,2019-05-04T05:00:00.000Z,2019-05-30T05:00:00.000Z
4249,Project name 4249,313,Dry Goods,Active,2020-10-24T05:00:00.000Z,2020-10-24T05:00:00.000Z
4250,Project name 4250,3227,Housewares,Active,2020-07-04T05:00:00.000Z,2020-07-16T05:00:00.000Z
4251,Project name 4251,1131,Condiments,Closed,2019-08-25T05:00:00.000Z,2019-09-07T05:00:00.000Z
4252,Project name 4252,2169,Brown rice,Cancelled,2019-03-29T05:00:00.000Z,2019-07-04T05:00:00.000Z
4253,Project name 4253,2189,Coffee,Cancelled,2018-01-17T05:00:00.000Z,2018-03-18T05:00:00.000Z
4254,Project name 4254,1888,Dishware,Presales,2020-06-03T05:00:00.000Z,2020-09-03T05:00:00.000Z
4255,Project name 4255,1130,Bread,Presales,2020-09-20T05:00:00.000Z,2020-10-07T05:00:00.000Z
4256,Project name 4256,4713,Dishware,Presales,2020-06-03T05:00:00.000Z,2020-11-14T05:00:00.000Z
4257,Project name 4257,470,Chicken,Cancelled,2018-10-11T05:00:00.000Z,2018-11-03T05:00:00.000Z
4258,Project name 4258,1253,Pet foods,Presales,2020-10-04T05:00:00.000Z,2020-12-15T05:00:00.000Z
4259,Project name 4259,1871,Cereals,Cancelled,2020-12-22T05:00:00.000Z,2021-05-17T05:00:00.000Z
4260,Project name 4260,299,Toys,Active,2020-05-25T05:00:00.000Z,2020-11-29T05:00:00.000Z
4261,Project name 4261,4238,Salmon,Presales,2020-07-18T05:00:00.000Z,2020-07-28T05:00:00.000Z
4262,Project name 4262,4784,Nonalcoholic beverages,Closed,2020-02-17T05:00:00.000Z,2020-05-04T05:00:00.000Z
4263,Project name 4263,1997,House-cleaning products,Cancelled,2020-06-11T05:00:00.000Z,2020-10-03T05:00:00.000Z
4264,Project name 4264,785,Seafood,Presales,2020-07-31T05:00:00.000Z,2021-02-06T05:00:00.000Z
4265,Project name 4265,2217,Vegetables,Closed,2018-02-16T05:00:00.000Z,2018-09-09T05:00:00.000Z
4266,Project name 4266,371,Decorations,Closed,2019-02-16T05:00:00.000Z,2019-08-20T05:00:00.000Z
4267,Project name 4267,3588,Decorations,Closed,2018-01-31T05:00:00.000Z,2018-02-27T05:00:00.000Z
4268,Project name 4268,3594,Bottled waters,Cancelled,2020-10-08T05:00:00.000Z,2020-10-17T05:00:00.000Z
4269,Project name 4269,3293,House-cleaning products,Cancelled,2018-03-16T05:00:00.000Z,2018-09-12T05:00:00.000Z
4270,Project name 4270,866,Snack foods,Active,2020-01-18T05:00:00.000Z,2020-03-11T05:00:00.000Z
4271,Project name 4271,1350,Fish,Presales,2020-12-14T05:00:00.000Z,2021-03-20T05:00:00.000Z
4272,Project name 4272,4530,Dry Goods,Presales,2020-08-04T05:00:00.000Z,2020-09-15T05:00:00.000Z
4273,Project name 4273,375,Paper Goods,Cancelled,2019-11-08T05:00:00.000Z,2020-01-28T05:00:00.000Z
4274,Project name 4274,2575,Olive oil,Cancelled,2018-06-20T05:00:00.000Z,2018-08-10T05:00:00.000Z
4275,Project name 4275,3176,Frozen foods,Closed,2018-11-16T05:00:00.000Z,2019-05-17T05:00:00.000Z
4276,Project name 4276,3189,Bottled waters,Closed,2018-09-14T05:00:00.000Z,2018-10-28T05:00:00.000Z
4277,Project name 4277,3822,Toys,Closed,2019-05-09T05:00:00.000Z,2019-08-03T05:00:00.000Z
4278,Project name 4278,2445,Sweets,Cancelled,2018-04-26T05:00:00.000Z,2018-11-12T05:00:00.000Z
4279,Project name 4279,3516,Mustard,Active,2020-10-15T05:00:00.000Z,2020-12-23T05:00:00.000Z
4280,Project name 4280,45,Seafood,Cancelled,2018-07-24T05:00:00.000Z,2018-11-10T05:00:00.000Z
4281,Project name 4281,4507,Chicken,Active,2020-06-26T05:00:00.000Z,2020-12-18T05:00:00.000Z
4282,Project name 4282,1994,Baby food,Active,2019-12-15T05:00:00.000Z,2020-01-09T05:00:00.000Z
4283,Project name 4283,4880,Alcoholic beverages,Closed,2018-01-05T05:00:00.000Z,2018-04-24T05:00:00.000Z
4284,Project name 4284,3831,Sweets,Cancelled,2018-06-29T05:00:00.000Z,2018-07-02T05:00:00.000Z
4285,Project name 4285,1443,Dishware,Presales,2020-07-31T05:00:00.000Z,2021-01-10T05:00:00.000Z
4286,Project name 4286,3209,Fish,Cancelled,2020-12-08T05:00:00.000Z,2021-06-15T05:00:00.000Z
4287,Project name 4287,888,Alcoholic beverages,Cancelled,2019-07-20T05:00:00.000Z,2019-08-03T05:00:00.000Z
4288,Project name 4288,533,Eggs,Active,2020-10-05T05:00:00.000Z,2021-03-02T05:00:00.000Z
4289,Project name 4289,3605,Dairy,Cancelled,2019-03-22T05:00:00.000Z,2019-07-20T05:00:00.000Z
4290,Project name 4290,4368,Cheese,Active,2020-06-28T05:00:00.000Z,2020-08-03T05:00:00.000Z
4291,Project name 4291,4836,Canned Goods,Active,2019-12-04T05:00:00.000Z,2020-01-26T05:00:00.000Z
4292,Project name 4292,1717,Cosmetics,Cancelled,2018-04-28T05:00:00.000Z,2018-11-30T05:00:00.000Z
4293,Project name 4293,1791,Alcoholic beverages,Closed,2020-04-03T05:00:00.000Z,2020-07-26T05:00:00.000Z
4294,Project name 4294,3810,Olive oil,Cancelled,2019-10-24T05:00:00.000Z,2020-01-29T05:00:00.000Z
4295,Project name 4295,1405,Poultry,Cancelled,2020-05-17T05:00:00.000Z,2020-11-25T05:00:00.000Z
4296,Project name 4296,3808,Mustard,Active,2020-06-12T05:00:00.000Z,2020-12-31T05:00:00.000Z
4297,Project name 4297,1194,House-cleaning products,Active,2020-04-19T05:00:00.000Z,2020-04-28T05:00:00.000Z
4298,Project name 4298,1036,Detergents,Cancelled,2019-06-08T05:00:00.000Z,2019-07-04T05:00:00.000Z
4299,Project name 4299,2693,Seafood,Closed,2019-09-11T05:00:00.000Z,2019-10-10T05:00:00.000Z
4300,Project name 4300,855,Cereals,Cancelled,2019-01-11T05:00:00.000Z,2019-03-07T05:00:00.000Z
4301,Project name 4301,3336,Pet foods,Closed,2019-03-21T05:00:00.000Z,2019-08-19T05:00:00.000Z
4302,Project name 4302,4075,Bottled waters,Presales,2020-07-20T05:00:00.000Z,2020-08-10T05:00:00.000Z
4303,Project name 4303,3074,Meat,Presales,2020-08-03T05:00:00.000Z,2021-02-01T05:00:00.000Z
4304,Project name 4304,3809,Brown rice,Active,2020-03-21T05:00:00.000Z,2020-06-28T05:00:00.000Z
4305,Project name 4305,2936,Flowers,Presales,2020-10-24T05:00:00.000Z,2020-12-06T05:00:00.000Z
4306,Project name 4306,1746,Pet foods,Closed,2018-08-21T05:00:00.000Z,2018-11-07T05:00:00.000Z
4307,Project name 4307,1146,Housewares,Cancelled,2019-11-22T05:00:00.000Z,2020-01-30T05:00:00.000Z
4308,Project name 4308,4230,Housewares,Active,2020-05-08T05:00:00.000Z,2020-12-03T05:00:00.000Z
4309,Project name 4309,2964,Dishware,Presales,2020-12-09T05:00:00.000Z,2021-06-22T05:00:00.000Z
4310,Project name 4310,3113,Snack foods,Active,2020-12-02T05:00:00.000Z,2021-03-08T05:00:00.000Z
4311,Project name 4311,2694,Olive oil,Cancelled,2020-07-20T05:00:00.000Z,2020-09-02T05:00:00.000Z
4312,Project name 4312,4455,Grooming products,Cancelled,2020-08-26T05:00:00.000Z,2020-12-01T05:00:00.000Z
4313,Project name 4313,2027,Brown rice,Active,2020-07-23T05:00:00.000Z,2020-11-14T05:00:00.000Z
4314,Project name 4314,2848,Seafood,Closed,2018-10-23T05:00:00.000Z,2018-12-03T05:00:00.000Z
4315,Project name 4315,648,Pasta,Presales,2020-10-31T05:00:00.000Z,2021-02-07T05:00:00.000Z
4316,Project name 4316,2040,Meat,Presales,2020-11-02T05:00:00.000Z,2021-06-05T05:00:00.000Z
4317,Project name 4317,2359,Pasta,Active,2019-12-31T05:00:00.000Z,2020-07-06T05:00:00.000Z
4318,Project name 4318,2268,Canned Goods,Presales,2020-11-21T05:00:00.000Z,2020-11-27T05:00:00.000Z
4319,Project name 4319,3258,White rice,Presales,2020-07-23T05:00:00.000Z,2020-10-15T05:00:00.000Z
4320,Project name 4320,4676,Paper Goods,Closed,2019-04-07T05:00:00.000Z,2019-10-12T05:00:00.000Z
4321,Project name 4321,2445,Tea,Closed,2020-01-25T05:00:00.000Z,2020-02-01T05:00:00.000Z
4322,Project name 4322,2096,Dishware,Cancelled,2020-04-20T05:00:00.000Z,2020-10-02T05:00:00.000Z
4323,Project name 4323,4363,Meat,Active,2020-11-27T05:00:00.000Z,2021-05-25T05:00:00.000Z
4324,Project name 4324,2922,Grooming products,Presales,2020-10-02T05:00:00.000Z,2021-01-01T05:00:00.000Z
4325,Project name 4325,3799,Nonalcoholic beverages,Presales,2020-11-25T05:00:00.000Z,2021-02-25T05:00:00.000Z
4326,Project name 4326,4056,Cheese,Active,2019-10-28T05:00:00.000Z,2019-12-03T05:00:00.000Z
4327,Project name 4327,4696,Bread,Active,2020-10-29T05:00:00.000Z,2021-03-03T05:00:00.000Z
4328,Project name 4328,2447,Sauces,Cancelled,2018-11-30T05:00:00.000Z,2019-03-07T05:00:00.000Z
4329,Project name 4329,414,Medicines,Closed,2019-11-17T05:00:00.000Z,2020-05-28T05:00:00.000Z
4330,Project name 4330,1568,Personal Care,Closed,2019-09-16T05:00:00.000Z,2020-01-18T05:00:00.000Z
4331,Project name 4331,1582,Vegetables,Presales,2020-06-23T05:00:00.000Z,2020-10-29T05:00:00.000Z
4332,Project name 4332,1158,Medicines,Closed,2018-03-28T05:00:00.000Z,2018-07-15T05:00:00.000Z
4333,Project name 4333,862,Personal hygiene,Closed,2018-11-02T05:00:00.000Z,2019-05-19T05:00:00.000Z
4334,Project name 4334,2050,Tea,Active,2020-10-25T05:00:00.000Z,2020-11-23T05:00:00.000Z
4335,Project name 4335,2432,Cereals,Closed,2018-05-14T05:00:00.000Z,2018-12-05T05:00:00.000Z
4336,Project name 4336,860,Medicines,Active,2020-09-02T05:00:00.000Z,2021-02-25T05:00:00.000Z
4337,Project name 4337,3791,Snack foods,Closed,2020-05-10T05:00:00.000Z,2020-09-09T05:00:00.000Z
4338,Project name 4338,3595,Toys,Closed,2019-12-17T05:00:00.000Z,2020-07-07T05:00:00.000Z
4339,Project name 4339,3420,Dishware,Closed,2019-01-20T05:00:00.000Z,2019-02-08T05:00:00.000Z
4340,Project name 4340,426,Vegetables,Cancelled,2019-10-21T05:00:00.000Z,2019-11-25T05:00:00.000Z
4341,Project name 4341,2018,Diet foods,Presales,2020-11-09T05:00:00.000Z,2020-12-05T05:00:00.000Z
4342,Project name 4342,1564,Personal Care,Closed,2019-03-08T05:00:00.000Z,2019-06-07T05:00:00.000Z
4343,Project name 4343,629,Cheese,Cancelled,2018-04-28T05:00:00.000Z,2018-06-21T05:00:00.000Z
4344,Project name 4344,3688,Flour,Presales,2020-09-11T05:00:00.000Z,2021-01-15T05:00:00.000Z
4345,Project name 4345,1226,Bakery products,Closed,2018-02-14T05:00:00.000Z,2018-04-09T05:00:00.000Z
4346,Project name 4346,252,Ground turkey,Cancelled,2019-05-21T05:00:00.000Z,2019-12-10T05:00:00.000Z
4347,Project name 4347,1494,Detergents,Presales,2020-10-01T05:00:00.000Z,2020-11-01T05:00:00.000Z
4348,Project name 4348,113,Cereals,Cancelled,2019-07-02T05:00:00.000Z,2020-02-01T05:00:00.000Z
4349,Project name 4349,722,House-cleaning products,Presales,2020-08-01T05:00:00.000Z,2020-08-18T05:00:00.000Z
4350,Project name 4350,2525,Coffee,Cancelled,2020-06-29T05:00:00.000Z,2020-07-26T05:00:00.000Z
4351,Project name 4351,2972,Condiments,Cancelled,2018-06-30T05:00:00.000Z,2019-01-09T05:00:00.000Z
4352,Project name 4352,1071,Sweets,Cancelled,2018-02-19T05:00:00.000Z,2018-06-06T05:00:00.000Z
4353,Project name 4353,2833,White rice,Active,2020-08-01T05:00:00.000Z,2021-02-24T05:00:00.000Z
4354,Project name 4354,889,Personal Care,Presales,2020-11-02T05:00:00.000Z,2021-02-17T05:00:00.000Z
4355,Project name 4355,3791,Nonalcoholic beverages,Presales,2020-08-06T05:00:00.000Z,2021-01-30T05:00:00.000Z
4356,Project name 4356,3843,Grooming products,Closed,2019-07-29T05:00:00.000Z,2019-11-08T05:00:00.000Z
4357,Project name 4357,2227,Seafood,Presales,2020-07-07T05:00:00.000Z,2020-08-30T05:00:00.000Z
4358,Project name 4358,4821,Olive oil,Active,2019-11-03T05:00:00.000Z,2020-04-26T05:00:00.000Z
4359,Project name 4359,305,Dishware,Closed,2020-02-20T05:00:00.000Z,2020-03-18T05:00:00.000Z
4360,Project name 4360,1961,Bakery products,Presales,2020-11-05T05:00:00.000Z,2021-04-25T05:00:00.000Z
4361,Project name 4361,3233,Baby-care,Cancelled,2019-02-16T05:00:00.000Z,2019-08-20T05:00:00.000Z
4362,Project name 4362,3775,Eggs,Cancelled,2019-01-21T05:00:00.000Z,2019-04-02T05:00:00.000Z
4363,Project name 4363,162,Flour,Active,2020-07-11T05:00:00.000Z,2021-02-03T05:00:00.000Z
4364,Project name 4364,3604,Alcoholic beverages,Active,2019-11-19T05:00:00.000Z,2019-11-25T05:00:00.000Z
4365,Project name 4365,1157,Ground turkey,Presales,2020-10-08T05:00:00.000Z,2021-01-27T05:00:00.000Z
4366,Project name 4366,1763,Poultry,Closed,2018-11-17T05:00:00.000Z,2019-03-23T05:00:00.000Z
4367,Project name 4367,4714,Condiments,Active,2019-11-26T05:00:00.000Z,2020-02-13T05:00:00.000Z
4368,Project name 4368,3070,Meat,Cancelled,2018-06-29T05:00:00.000Z,2018-09-30T05:00:00.000Z
4369,Project name 4369,4064,Pet foods,Active,2019-12-30T05:00:00.000Z,2020-06-21T05:00:00.000Z
4370,Project name 4370,78,Personal hygiene,Active,2019-11-09T05:00:00.000Z,2020-02-26T05:00:00.000Z
4371,Project name 4371,2500,Fish,Cancelled,2020-10-02T05:00:00.000Z,2020-11-26T05:00:00.000Z
4372,Project name 4372,195,Detergents,Presales,2020-10-28T05:00:00.000Z,2020-12-04T05:00:00.000Z
4373,Project name 4373,2008,Bakery products,Cancelled,2019-04-21T05:00:00.000Z,2019-10-23T05:00:00.000Z
4374,Project name 4374,2102,Poultry,Active,2020-01-05T05:00:00.000Z,2020-04-13T05:00:00.000Z
4375,Project name 4375,1755,Cereals,Closed,2019-04-12T05:00:00.000Z,2019-07-25T05:00:00.000Z
4376,Project name 4376,4192,Toys,Presales,2020-11-29T05:00:00.000Z,2021-04-21T05:00:00.000Z
4377,Project name 4377,2100,Diet foods,Active,2020-02-26T05:00:00.000Z,2020-09-12T05:00:00.000Z
